sqft_lot,price
846,250000
3600,790000
4800,392440
7460,280000
5126,1.33E+06
4847,649000
1329,457000
10800,2.23E+06
4284,453000
3600,329780
2390,1.05E+06
6713,771005
7752,1.30E+06
1612,607500
1968,278000
6178,475000
1920,270000
5334,1.30E+06
5647,778983
1780,221000
2752,338800
5225,834995
9328,550000
1559,575000
9711,649000
4738,545000
916,625000
270236,1.04E+06
1984,611000
5701,300000
5238,577000
3561,349990
4363,650000
853,378000
4197,313200
12015,1.21E+06
986,252500
1150,308000
5404,803100
5501,415000
4850,785000
4473,499950
8000,216000
4981,380000
3600,345000
6811,456500
5390,382495
4178,324950
8392,436472
4522,365250
6352,919990
4642,316475
4517,425000
3279,302860
4000,298000
18851,3.20E+06
9695,950000
3041,333000
4275,289950
811,419950
1183,306000
5902,498445
4400,775950
6405,605000
1368,520000
4987,849990
7599,767450
929,665000
1268,525000
5697,870515
4153,390000
825,500000
1041,399950
2480,305000
6724,255000
6499,415000
2155,716500
2267,425000
3855,540000
4742,324747
4145,385000
3825,270000
14380,1.24E+06
1647,672000
10137,310000
10756,3.00E+06
11547,2.35E+06
9391,427000
3996,389950
3730,309620
4500,399895
4875,442515
1561,375000
4500,309780
4345,425000
1073,405000
5115,356250
875,550000
1438,340000
4301,362865
12626,1.36E+06
9692,830000
7500,1.60E+06
5911,855000
8000,1.21E+06
15365,1.39E+06
30250,400200
1730,235000
4714,349950
9400,659950
1842,785000
925,475000
2700,263900
3540,342000
4725,367899
23786,657044
965,359950
7203,879950
5954,550000
4800,279000
1116,255000
1113,609500
3149,420000
7187,570000
2343,439000
5744,310000
4000,635000
922,399950
3600,805000
4000,1.80E+06
7650,1.21E+06
4840,745000
1119,329445
4464,588000
2091,494815
5250,591975
8179,600000
3496,673000
7055,889950
4104,500000
1396,500000
5750,890000
1180,437000
1486,419700
3441,394000
4802,342000
249126,420000
1173,580000
1228,343000
1402,390000
4694,274000
7200,700000
7210,838000
9926,300000
990,467000
7457,395000
42755,734000
4780,480000
1400,539000
6371,459950
892,306500
2731,408474
5200,437000
2356,160797
5440,729000
1587,499000
5705,359950
7100,929000
1174,529950
998,461000
1325,271115
5137,653000
1058,565000
1250,529950
5612,585000
1526,609000
2800,267000
4500,557000
6293,709950
1301,625000
2060,599000
503989,920000
3800,1.29E+06
3825,324500
5866,471500
207141,1.02E+06
43560,998000
8685,262000
6350,844000
4850,745641
7357,659950
4200,339989
2399,352500
1161,525000
6530,1.14E+06
4900,491000
6114,675000
1033,344000
4500,530000
7686,290500
1685,335000
16481,3.00E+06
3075,379000
2030,385000
9612,500012
2017,366750
1073,405000
1546,356999
1281,590000
1361,294000
4644,731500
7679,837219
871200,1.60E+06
3738,798800
809,482500
26772,820000
1722,319000
6947,950000
13404,1.27E+06
2491,378000
15360,3.35E+06
5237,489950
1106,345000
7136,510000
5033,432500
8530,650000
12429,750000
3100,870000
6543,900000
900,664950
1290,391000
205603,1.80E+06
6371,479349
2074,661000
1234,379000
998,415000
1227,375000
1186,355000
1889,540000
850,290000
1200,500000
6322,416000
2765,349900
1245,465000
7680,950000
2340,496800
6581,680000
4265,920000
8030,1.29E+06
6637,825000
1283,292000
6924,576000
761,670000
5086,953007
4334,399000
1155,399000
5670,847093
1493,599950
1614,499000
285318,760000
8234,1.70E+06
5187,1.03E+06
8765,515000
1332,355000
4000,319900
1431,460000
3383,305000
4818,280000
2104,394950
3000,382000
1411,560000
1204,772000
5723,324950
3078,530000
736,384000
6863,719950
819,319950
3848,292000
3959,1.50E+06
1027,425000
4702,799950
1157,499000
7992,572000
804,459000
905,529500
5811,374500
1485,584000
9656,1.90E+06
1209,505000
2457,565000
5677,799000
1452,547000
6604,550000
8100,250000
7746,960000
5884,2.95E+06
1289,441000
2800,265000
39553,430000
3600,286800
1362,375000
983,312500
5559,850000
1279,390500
932,455000
1303,455000
1180,515000
2212,362500
47480,460000
6005,540000
1165,230000
1329,425000
9752,298450
4848,344000
989,416286
5102,379500
1347,350000
1624,258800
9260,620000
1368,295000
6844,908990
12558,485230
2520,475000
13726,1.24E+06
1407,635000
1590,350000
1161,345000
713,700000
1520,490000
5929,1.30E+06
1051,579000
1435,552500
5024,467000
3717,305000
1525,212000
4593,429000
1358,479950
3000,825000
10955,1.18E+06
3814,250000
2158,289000
3368,265000
1130,344000
6000,749000
6382,492000
6902,552500
1240,653500
2550,855000
5758,333000
4500,415000
5000,445000
3402,273500
8436,969990
4400,1.20E+06
1444,430000
4000,392000
7798,795000
1330,457000
8306,453000
1384,376000
3800,469995
3930,540000
6500,555000
5101,445000
635,256950
4952,297000
4558,320000
7810,805000
6050,799990
3677,680000
1936,395000
3060,732000
1092,163800
1092,220000
1408,308625
5931,375000
3826,300000
6008,284000
740,610000
6765,955000
8580,982000
885,359000
7084,779380
11250,1.51E+06
1407,635000
9979,1.06E+06
874,389500
2752,359800
1051,399950
1602,320000
3266,255900
4467,380000
1521,580000
7268,545000
814,451300
6184,852880
3150,305000
1080,295000
2800,261000
5710,560000
5250,795000
4913,384950
1197,500000
5741,640000
5969,418000
4794,799000
18900,552900
1596,539950
11385,524225
1188,424950
1786,560000
6091,715000
6000,300000
2163,405000
1001,327000
6551,859950
7570,560000
2792,379900
6409,625000
5321,398096
1325,315000
6049,939000
3624,674000
3577,306000
17004,2.32E+06
1304,394950
6431,914154
4533,496000
1078,430100
5539,449990
5539,502000
3612,310000
3520,349950
1500,625000
6481,1.05E+06
3920,680000
5680,828950
4000,274950
1968,293000
3250,795000
3500,282900
8972,909950
4951,922755
8685,424000
12410,630000
46173,810000
4441,256703
3600,386380
3961,485000
4040,275000
5026,370000
1208,499950
3073,502000
1565,654000
1230,575000
7482,500000
4126,554000
12188,360000
4501,619990
6025,317500
4521,564950
2150,545000
5050,333700
2264,1.48E+06
5105,530000
865,396000
758,305000
4670,380000
3250,305000
5650,440000
10000,459000
1233,530000
11225,600000
2409,515000
3721,275000
1404,540000
7934,445000
955,285000
1431,480000
3642,440000
2500,287450
6283,507950
10078,750000
1022,425000
2133,420000
1250,394950
6752,635000
161607,513000
5306,380000
8519,1.13E+06
4369,540000
705,352499
6345,603000
5100,685000
3031,330675
1080,275000
7340,259950
15000,441000
11237,1.14E+06
5079,590000
1353,497000
4000,345500
907,562500
1087,355000
696,345000
4535,478000
6143,391500
3427,265000
5320,395000
1036,286308
835,370000
5610,1.08E+06
4000,298900
5787,775000
31450,790000
5119,1.05E+06
2686,249000
6145,348000
5604,358000
7760,260000
5104,765000
5400,739000
6000,890000
6432,462000
32400,380000
8234,770000
4104,641000
8175,2.30E+06
27251,369000
2650,1.11E+06
9240,357000
1251,650000
1312,563500
2229,345000
7163,479950
5196,660000
5000,800000
6036,253101
2479,555000
2171,240000
2171,380000
772,239000
3995,760000
7200,430000
4332,660000
4050,399963
1148,411000
5527,483453
1357,469950
7467,504058
5000,425996
5859,760005
1085,699999
2263,749950
5140,674600
1000,450000
7616,272000
1264,450000
2122,643950
3542,290000
2082,378000
6775,728050
11466,499160
4831,536000
5000,419900
1362,469000
6042,374000
2106,182568
7324,334888
18223,799900
6223,383000
374616,580000
4200,351999
2758,1.33E+06
4077,312000
3127,674950
7560,1.11E+06
1219,415000
5353,1.25E+06
2450,208800
1131,452000
5225,837000
4247,780000
6120,1.49E+06
10125,1.60E+06
4725,369946
7200,530000
6079,386000
7830,1.90E+06
7605,735000
12739,1.75E+06
926,489950
1442,357500
3680,329995
3754,414000
3517,533500
5385,402395
2552,725000
27490,1.28E+06
1493,239800
5008,616950
6000,1.26E+06
1238,435000
60086,925000
2493,631500
1069,399995
1320,369950
3583,475000
5000,353000
9690,329950
4050,367000
9017,447500
4560,595000
1942,325000
1756,690000
812,329950
7492,399500
5047,555000
725,427000
1557,375000
957,499000
43832,750000
1200,336900
1610,555000
8126,1.28E+06
4684,999950
5477,975000
3582,299000
1439,479000
2201,428000
6500,409000
1833,798500
5805,689000
5793,375000
77832,775000
5700,639983
4419,300000
11830,627000
5757,275000
2752,352800
1005,565000
2222,765000
4839,644000
1416,461000
7093,270500
965,640000
6983,457000
5100,355000
989,356000
2766,425000
6327,562500
1053,460000
69848,790000
1333,401000
5100,1.10E+06
7150,850000
4050,274500
16526,1.94E+06
6262,808000
974,312000
1400,320000
4332,410000
8837,725000
3301,335000
1321,519990
8853,533112
6612,274900
711,325000
22653,350000
7539,550000
4158,311850
1583,526000
5306,375000
1234,299999
1238,436000
3564,303000
1458,525000
1287,575000
1107,420000
7566,329950
215186,1.83E+06
10099,1.18E+06
1157,499950
11533,1.15E+06
5027,400000
4440,246950
1275,630000
10315,561000
4082,287000
1473,600000
1062,490000
958,330000
4052,286950
4920,1.55E+06
8618,880000
1755,577450
4900,405000
1237,510000
1120,465000
4000,1.30E+06
11270,609000
1211,336000
2407,375000
2688,294500
4216,925000
6593,730000
5677,280000
962,500000
5750,605000
1787,379950
1119,605000
1108,720000
960,549900
5653,427000
1479,492000
1426,419190
7288,650000
4818,379950
3420,269800
6000,407000
1250,580000
3581,389700
4524,110000
1264,230000
6685,533380
1332,295500
8400,860000
3634,812000
3990,324500
2550,193000
959,355000
4924,525000
9653,370950
10183,1.24E+06
275033,950000
5500,888990
1321,705000
2250,268000
3573,305450
1005,399900
1228,495000
11632,857326
9600,845950
5000,303210
7655,343000
4590,300000
1013,334900
5619,477500
8523,820000
7410,580000
940,350000
1160,910000
4540,414000
4500,525000
690,650000
997,450000
8313,1.27E+06
10344,699000
3943,899000
4000,353500
5867,485000
3898,782900
9714,529000
1072,514700
3168,409316
4200,388598
1512,415000
1619,521500
1236,580000
5265,882566
1400,525000
4502,515000
7201,589410
6845,757500
4083,284000
711,338500
1287,379500
1369,550000
5025,294900
1210,345000
1012,450000
1114,420000
3798,740000
825,286000
10079,870000
991,727000
7965,395000
3615,535000
963,255000
3721,260000
8384,810000
3400,359782
2162,500000
9588,1.05E+06
2868,810000
6000,605000
7930,730000
3825,327000
1133,370000
6895,459000
14600,2.90E+06
8404,365000
6000,255000
3166,375000
912,375000
4500,518380
1442,346000
745,302059
4945,575000
9674,549950
40806,900000
1256,397500
7560,1.08E+06
5764,775900
17334,510000
5038,471275
3560,288000
7150,989990
1235,300000
7081,664950
5478,699188
4539,390000
5155,670000
5001,487000
12080,769995
1277,321950
6068,613500
1200,300000
4554,400950
4725,389517
1133,255000
1891,1.08E+06
4900,637850
6284,636230
1131,375000
1487,586500
6973,544000
5021,425000
3777,374950
8400,294570
1477,300000
6031,395950
11088,800000
5171,439990
3763,680000
4213,677790
4777,424950
2884,223990
14355,498000
6120,359950
151588,720000
9000,530000
4898,295000
5000,255500
1168,556000
6000,277950
6000,431000
6787,780000
936,649000
3043,447000
4247,712198
785,277140
7204,363000
6037,598992
1250,585000
8850,1.27E+06
1039,380950
3916,333490
1487,520000
705,315000
1118,487000
3865,424950
1487,542300
1192,320000
11467,1.14E+06
5000,425000
1568,474950
4200,307635
6187,834538
5398,769995
9387,820875
6537,595500
9608,450000
14538,695000
7159,300000
5027,515000
1845,545000
979,365000
8800,718500
2052,279800
13360,486940
6625,525000
6002,345000
2812,613000
5700,370000
2556,449500
3837,515000
698,346100
6666,398500
2500,310000
2820,250000
6220,1.88E+06
1207,695000
6541,1.09E+06
6507,864327
9870,749995
8364,525000
9413,659950
10279,1.80E+06
8120,950000
10046,1.40E+06
2119,265050
1057,450000
4356,915000
8589,963000
5821,270000
889,294000
4185,700000
8252,1.07E+06
2500,494900
3600,415000
5539,459990
6562,882990
8244,620000
7120,375900
2873,654000
11007,1.84E+06
6006,215000
1300,630500
7702,855000
5075,235245
7912,770000
6884,734990
3436,880000
4924,525000
3960,775000
873,687015
5125,663000
7187,815000
25020,1.05E+06
2787,433190
5118,725000
4800,279950
3795,272167
1186,468500
3600,298000
7200,303500
1237,308000
1407,646800
3853,530200
5092,405000
1395,529000
9096,675900
1280,570000
6452,375500
1960,445000
4164,1.10E+06
5060,477000
3360,450000
1200,427005
1990,720000
5634,2.23E+06
5311,450800
1267,461100
6695,1.06E+06
2875,590000
4950,478830
8365,760000
10860,1.03E+06
5276,385000
1500,500000
8000,425000
1379,552100
1983,785000
7069,615000
3825,309000
1128,369500
3850,391000
1322,465000
7215,879950
1042,372000
3569,259000
1575,374000
5395,561000
1331,610000
1407,635000
1456,235000
4524,623300
5246,412500
8035,380000
3817,497000
7850,452000
4076,312000
6371,469950
4284,775000
8653,679990
942,288790
4726,800000
4000,299000
4482,332000
5923,525000
858,620000
6896,452000
5096,630000
7803,485000
4117,349950
6334,499990
1101,510000
21477,1.08E+06
4729,494000
5353,429900
9825,505000
6551,272000
1714,671500
10010,729950
5354,471835
4438,249950
3846,424950
10327,1.24E+06
7928,440000
3858,495000
6773,870000
960,559000
21195,495000
4850,722000
2502,567500
5085,440000
5988,400000
3760,459995
5003,365000
920,389950
1387,320000
4779,415500
4120,775000
1100,590000
2043,950000
15314,378950
1060,441750
4000,335900
1773,229800
1258,645000
1345,448000
5436,706000
6303,988990
1849,716000
847,319000
3272,300000
54014,625000
3600,773000
5670,392000
5690,549995
4656,480000
4777,355000
1268,208400
4919,831548
4338,279500
5269,445000
9962,492500
5200,435000
969,325000
1269,453000
6919,612995
9248,540000
18200,465000
1386,799950
1517,495000
1585,579950
720,331000
951,580000
1953,669000
19412,2.35E+06
1325,539900
4349,490000
3475,627000
4000,458000
4929,440000
6240,1.70E+06
977,935000
6403,641000
5090,452000
6854,625000
12495,1.35E+06
4911,834950
3610,1.50E+06
3800,305000
384634,659000
1279,353000
4000,535000
10849,999000
1102,375000
4637,685000
7184,333000
2000,245000
35006,2.00E+06
1032,329950
1552,403000
4934,559630
871,344000
1231,435000
1588,430000
4500,417000
9255,895950
4750,563950
47480,332220
279968,1.49E+06
3600,680000
3737,825750
1760,338000
6969,535365
5234,608000
5000,930000
276170,565000
1623,495000
3819,667000
7870,495000
6054,928990
5000,345000
3000,1.07E+06
6160,519995
8001,924000
3405,295000
104979,472000
2314,405000
4090,410000
1091,419500
4667,382000
1821,370000
9072,553000
7965,2.07E+06
5771,455950
1153,331000
1452,417250
2975,490000
5291,325000
4800,705000
7760,1.17E+06
915,365000
1101,403000
7263,409000
1120,391000
5600,542525
681,339950
7001,499990
10249,1.77E+06
2298,608000
4028,392000
66250,320000
1988,274800
1198,325000
4866,418500
5050,300000
4079,269950
7611,358000
4086,350000
